,instant_x,dteday,season,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday,weathersit,temp,atemp_x,hum,windspeed,casual,registered,cnt,weather_name_x,time_category,instant_y,yr_y,mnth_y,holiday_y,weekday_y,atemp_y,season_name,weather_name_y,mnth_name,demand_category,weekday_name
16842,16843.0,2012-12-09,4,1.0,12.0,13.0,0.0,0.0,0,2,0.38,0.3939,0.87,0.2836,65,220,285,Berkabut,Siang,,,,,,,,,,,
16843,16844.0,2012-12-09,4,1.0,12.0,14.0,0.0,0.0,0,2,0.38,0.3939,0.87,0.194,42,190,232,Berkabut,Siang,,,,,,,,,,,
16844,16845.0,2012-12-09,4,1.0,12.0,15.0,0.0,0.0,0,3,0.36,0.3485,0.93,0.1642,25,200,225,Hujan Ringan,Siang,,,,,,,,,,,
16845,16846.0,2012-12-09,4,1.0,12.0,16.0,0.0,0.0,0,3,0.36,0.3485,0.93,0.1642,33,220,253,Hujan Ringan,Siang,,,,,,,,,,,
16846,16847.0,2012-12-09,4,1.0,12.0,17.0,0.0,0.0,0,3,0.36,0.3485,0.93,0.1343,20,209,229,Hujan Ringan,Sore,,,,,,,,,,,
16847,16848.0,2012-12-09,4,1.0,12.0,18.0,0.0,0.0,0,3,0.36,0.3636,0.93,0.0896,17,181,198,Hujan Ringan,Sore,,,,,,,,,,,
16848,16849.0,2012-12-09,4,1.0,12.0,19.0,0.0,0.0,0,3,0.38,0.3939,0.94,0.0896,12,110,122,Hujan Ringan,Sore,,,,,,,,,,,
16849,16850.0,2012-12-09,4,1.0,12.0,20.0,0.0,0.0,0,3,0.36,0.3636,1.0,0.0896,6,102,108,Hujan Ringan,Sore,,,,,,,,,,,
16850,16851.0,2012-12-09,4,1.0,12.0,21.0,0.0,0.0,0,2,0.36,0.3636,1.0,0.1045,10,86,96,Berkabut,Malam,,,,,,,,,,,
16851,16852.0,2012-12-09,4,1.0,12.0,22.0,0.0,0.0,0,3,0.36,0.3636,0.93,0.1045,3,75,78,Hujan Ringan,Malam,,,,,,,,,,,
16852,16853.0,2012-12-09,4,1.0,12.0,23.0,0.0,0.0,0,3,0.36,0.3636,1.0,0.0896,3,48,51,Hujan Ringan,Malam,,,,,,,,,,,
16853,16854.0,2012-12-10,4,1.0,12.0,0.0,0.0,1.0,1,3,0.36,0.3636,1.0,0.0896,0,20,20,Hujan Ringan,Dini Hari,,,,,,,,,,,
16854,16855.0,2012-12-10,4,1.0,12.0,1.0,0.0,1.0,1,2,0.36,0.3788,1.0,0.0,0,4,4,Berkabut,Dini Hari,,,,,,,,,,,
16855,16856.0,2012-12-10,4,1.0,12.0,2.0,0.0,1.0,1,2,0.38,0.3939,0.94,0.1045,2,3,5,Berkabut,Dini Hari,,,,,,,,,,,
16856,16857.0,2012-12-10,4,1.0,12.0,3.0,0.0,1.0,1,2,0.38,0.3939,0.94,0.1045,0,4,4,Berkabut,Dini Hari,,,,,,,,,,,
16857,16858.0,2012-12-10,4,1.0,12.0,4.0,0.0,1.0,1,2,0.38,0.3939,0.94,0.1045,3,9,12,Berkabut,Dini Hari,,,,,,,,,,,
16858,16859.0,2012-12-10,4,1.0,12.0,5.0,0.0,1.0,1,2,0.38,0.3939,0.94,0.1045,0,27,27,Berkabut,Dini Hari,,,,,,,,,,,
16859,16860.0,2012-12-10,4,1.0,12.0,6.0,0.0,1.0,1,2,0.38,0.3939,0.94,0.1642,2,121,123,Berkabut,Dini Hari,,,,,,,,,,,
16860,16861.0,2012-12-10,4,1.0,12.0,7.0,0.0,1.0,1,2,0.38,0.3939,0.94,0.2537,3,291,294,Berkabut,Pagi,,,,,,,,,,,
16861,16862.0,2012-12-10,4,1.0,12.0,8.0,0.0,1.0,1,2,0.42,0.4242,1.0,0.2537,9,575,584,Berkabut,Pagi,,,,,,,,,,,
16862,16863.0,2012-12-10,4,1.0,12.0,9.0,0.0,1.0,1,2,0.42,0.4242,1.0,0.2239,11,273,284,Berkabut,Pagi,,,,,,,,,,,
16863,16864.0,2012-12-10,4,1.0,12.0,10.0,0.0,1.0,1,2,0.44,0.4394,0.94,0.2239,12,121,133,Berkabut,Pagi,,,,,,,,,,,
16864,16865.0,2012-12-10,4,1.0,12.0,11.0,0.0,1.0,1,3,0.46,0.4545,0.94,0.2239,8,126,134,Hujan Ringan,Siang,,,,,,,,,,,
16865,16866.0,2012-12-10,4,1.0,12.0,12.0,0.0,1.0,1,3,0.44,0.4394,1.0,0.2239,23,150,173,Hujan Ringan,Siang,,,,,,,,,,,
16866,16867.0,2012-12-10,4,1.0,12.0,13.0,0.0,1.0,1,3,0.44,0.4394,1.0,0.2239,30,190,220,Hujan Ringan,Siang,,,,,,,,,,,
16867,16868.0,2012-12-10,4,1.0,12.0,14.0,0.0,1.0,1,2,0.5,0.4848,0.94,0.2239,31,179,210,Berkabut,Siang,,,,,,,,,,,
16868,16869.0,2012-12-10,4,1.0,12.0,15.0,0.0,1.0,1,2,0.5,0.4848,0.87,0.1642,29,207,236,Berkabut,Siang,,,,,,,,,,,
16869,16870.0,2012-12-10,4,1.0,12.0,16.0,0.0,1.0,1,2,0.5,0.4848,0.88,0.1045,37,308,345,Berkabut,Siang,,,,,,,,,,,
16870,16871.0,2012-12-10,4,1.0,12.0,17.0,0.0,1.0,1,2,0.48,0.4697,0.82,0.2836,38,578,616,Berkabut,Sore,,,,,,,,,,,
16871,16872.0,2012-12-10,4,1.0,12.0,18.0,0.0,1.0,1,2,0.46,0.4545,0.88,0.2836,20,544,564,Berkabut,Sore,,,,,,,,,,,
16872,16873.0,2012-12-10,4,1.0,12.0,19.0,0.0,1.0,1,1,0.52,0.5,0.77,0.2836,18,409,427,Cerah,Sore,,,,,,,,,,,
16873,16874.0,2012-12-10,4,1.0,12.0,20.0,0.0,1.0,1,1,0.46,0.4545,0.88,0.2537,13,287,300,Cerah,Sore,,,,,,,,,,,
16874,16875.0,2012-12-10,4,1.0,12.0,21.0,0.0,1.0,1,2,0.46,0.4545,0.94,0.194,21,224,245,Berkabut,Malam,,,,,,,,,,,
16875,16876.0,2012-12-10,4,1.0,12.0,22.0,0.0,1.0,1,2,0.5,0.4848,0.82,0.2239,11,115,126,Berkabut,Malam,,,,,,,,,,,
16876,16877.0,2012-12-10,4,1.0,12.0,23.0,0.0,1.0,1,1,0.46,0.4545,0.88,0.2537,8,76,84,Cerah,Malam,,,,,,,,,,,
16877,16878.0,2012-12-11,4,1.0,12.0,0.0,0.0,2.0,1,3,0.46,0.4545,0.77,0.4627,2,29,31,Hujan Ringan,Dini Hari,,,,,,,,,,,
16878,16879.0,2012-12-11,4,1.0,12.0,1.0,0.0,2.0,1,1,0.42,0.4242,0.71,0.4478,1,7,8,Cerah,Dini Hari,,,,,,,,,,,
16879,16880.0,2012-12-11,4,1.0,12.0,2.0,0.0,2.0,1,2,0.4,0.4091,0.66,0.3284,0,1,1,Berkabut,Dini Hari,,,,,,,,,,,
16880,16881.0,2012-12-11,4,1.0,12.0,3.0,0.0,2.0,1,3,0.36,0.3333,0.76,0.2836,0,3,3,Hujan Ringan,Dini Hari,,,,,,,,,,,
16881,16882.0,2012-12-11,4,1.0,12.0,4.0,0.0,2.0,1,2,0.34,0.3182,0.76,0.2836,0,8,8,Berkabut,Dini Hari,,,,,,,,,,,
16882,16883.0,2012-12-11,4,1.0,12.0,5.0,0.0,2.0,1,3,0.34,0.303,0.71,0.3284,1,40,41,Hujan Ringan,Dini Hari,,,,,,,,,,,
16883,16884.0,2012-12-11,4,1.0,12.0,6.0,0.0,2.0,1,2,0.34,0.303,0.71,0.2985,0,118,118,Berkabut,Dini Hari,,,,,,,,,,,
16884,16885.0,2012-12-11,4,1.0,12.0,7.0,0.0,2.0,1,1,0.34,0.303,0.66,0.4179,8,372,380,Cerah,Pagi,,,,,,,,,,,
16885,16886.0,2012-12-11,4,1.0,12.0,8.0,0.0,2.0,1,2,0.34,0.303,0.61,0.2985,16,708,724,Berkabut,Pagi,,,,,,,,,,,
16886,16887.0,2012-12-11,4,1.0,12.0,9.0,0.0,2.0,1,1,0.34,0.303,0.61,0.3881,12,322,334,Cerah,Pagi,,,,,,,,,,,
16887,16888.0,2012-12-11,4,1.0,12.0,10.0,0.0,2.0,1,1,0.36,0.3333,0.57,0.3284,12,142,154,Cerah,Pagi,,,,,,,,,,,
16888,16889.0,2012-12-11,4,1.0,12.0,11.0,0.0,2.0,1,2,0.36,0.3333,0.53,0.3582,28,145,173,Berkabut,Siang,,,,,,,,,,,
16889,16890.0,2012-12-11,4,1.0,12.0,12.0,0.0,2.0,1,2,0.36,0.3182,0.53,0.4478,13,213,226,Berkabut,Siang,,,,,,,,,,,
16890,16891.0,2012-12-11,4,1.0,12.0,13.0,0.0,2.0,1,2,0.38,0.3939,0.5,0.2239,28,226,254,Berkabut,Siang,,,,,,,,,,,
16891,16892.0,2012-12-11,4,1.0,12.0,14.0,0.0,2.0,1,2,0.38,0.3939,0.5,0.2239,19,185,204,Berkabut,Siang,,,,,,,,,,,
16892,16893.0,2012-12-11,4,1.0,12.0,15.0,0.0,2.0,1,2,0.38,0.3939,0.5,0.2239,20,250,270,Berkabut,Siang,,,,,,,,,,,
16893,16894.0,2012-12-11,4,1.0,12.0,16.0,0.0,2.0,1,2,0.38,0.3939,0.5,0.2239,24,334,358,Berkabut,Siang,,,,,,,,,,,
16894,16895.0,2012-12-11,4,1.0,12.0,17.0,0.0,2.0,1,1,0.32,0.303,0.53,0.2239,21,580,601,Cerah,Sore,,,,,,,,,,,
16895,16896.0,2012-12-11,4,1.0,12.0,18.0,0.0,2.0,1,1,0.32,0.303,0.53,0.2239,23,523,546,Cerah,Sore,,,,,,,,,,,
16896,16897.0,2012-12-11,4,1.0,12.0,19.0,0.0,2.0,1,1,0.32,0.303,0.53,0.2239,21,412,433,Cerah,Sore,,,,,,,,,,,
16897,16898.0,2012-12-11,4,1.0,12.0,20.0,0.0,2.0,1,1,0.32,0.303,0.53,0.2239,9,248,257,Cerah,Sore,,,,,,,,,,,
16898,16899.0,2012-12-11,4,1.0,12.0,21.0,0.0,2.0,1,1,0.32,0.3182,0.53,0.194,14,193,207,Cerah,Malam,,,,,,,,,,,
16899,16900.0,2012-12-11,4,1.0,12.0,22.0,0.0,2.0,1,1,0.3,0.2879,0.56,0.2239,6,100,106,Cerah,Malam,,,,,,,,,,,
16900,16901.0,2012-12-11,4,1.0,12.0,23.0,0.0,2.0,1,1,0.3,0.2879,0.52,0.2239,4,60,64,Cerah,Malam,,,,,,,,,,,
16901,16902.0,2012-12-12,4,1.0,12.0,0.0,0.0,3.0,1,1,0.3,0.303,0.52,0.1642,1,33,34,Cerah,Dini Hari,,,,,,,,,,,
16902,16903.0,2012-12-12,4,1.0,12.0,1.0,0.0,3.0,1,1,0.28,0.2727,0.61,0.2239,3,18,21,Cerah,Dini Hari,,,,,,,,,,,
16903,16904.0,2012-12-12,4,1.0,12.0,2.0,0.0,3.0,1,1,0.28,0.2727,0.56,0.1642,5,4,9,Cerah,Dini Hari,,,,,,,,,,,
16904,16905.0,2012-12-12,4,1.0,12.0,3.0,0.0,3.0,1,1,0.26,0.2727,0.6,0.1343,3,7,10,Cerah,Dini Hari,,,,,,,,,,,
16905,16906.0,2012-12-12,4,1.0,12.0,4.0,0.0,3.0,1,1,0.26,0.303,0.6,0.0,0,4,4,Cerah,Dini Hari,,,,,,,,,,,
16906,16907.0,2012-12-12,4,1.0,12.0,5.0,0.0,3.0,1,1,0.26,0.2576,0.6,0.194,0,37,37,Cerah,Dini Hari,,,,,,,,,,,
16907,16908.0,2012-12-12,4,1.0,12.0,6.0,0.0,3.0,1,2,0.26,0.2424,0.6,0.2537,2,126,128,Berkabut,Dini Hari,,,,,,,,,,,
16908,16909.0,2012-12-12,4,1.0,12.0,7.0,0.0,3.0,1,2,0.26,0.2576,0.6,0.194,3,366,369,Berkabut,Pagi,,,,,,,,,,,
16909,16910.0,2012-12-12,4,1.0,12.0,8.0,0.0,3.0,1,2,0.26,0.2576,0.65,0.1642,18,670,688,Berkabut,Pagi,,,,,,,,,,,
16910,16911.0,2012-12-12,4,1.0,12.0,9.0,0.0,3.0,1,2,0.28,0.2879,0.61,0.1343,13,272,285,Berkabut,Pagi,,,,,,,,,,,
16911,16912.0,2012-12-12,4,1.0,12.0,10.0,0.0,3.0,1,2,0.3,0.303,0.56,0.1642,20,116,136,Berkabut,Pagi,,,,,,,,,,,
16912,16913.0,2012-12-12,4,1.0,12.0,11.0,0.0,3.0,1,2,0.32,0.303,0.49,0.2239,24,148,172,Berkabut,Siang,,,,,,,,,,,
16913,16914.0,2012-12-12,4,1.0,12.0,12.0,0.0,3.0,1,2,0.34,0.3636,0.42,0.0,14,218,232,Berkabut,Siang,,,,,,,,,,,
16914,16915.0,2012-12-12,4,1.0,12.0,13.0,0.0,3.0,1,2,0.34,0.3636,0.42,0.0,18,220,238,Berkabut,Siang,,,,,,,,,,,
16915,16916.0,2012-12-12,4,1.0,12.0,14.0,0.0,3.0,1,2,0.34,0.3636,0.46,0.0,34,191,225,Berkabut,Siang,,,,,,,,,,,
16916,16917.0,2012-12-12,4,1.0,12.0,15.0,0.0,3.0,1,2,0.34,0.3485,0.46,0.1045,21,207,228,Berkabut,Siang,,,,,,,,,,,
16917,16918.0,2012-12-12,4,1.0,12.0,16.0,0.0,3.0,1,2,0.34,0.3333,0.46,0.1343,19,310,329,Berkabut,Siang,,,,,,,,,,,
16918,16919.0,2012-12-12,4,1.0,12.0,17.0,0.0,3.0,1,2,0.32,0.303,0.53,0.2239,21,540,561,Berkabut,Sore,,,,,,,,,,,
16919,16920.0,2012-12-12,4,1.0,12.0,18.0,0.0,3.0,1,2,0.32,0.303,0.49,0.2239,25,515,540,Berkabut,Sore,,,,,,,,,,,
16920,16921.0,2012-12-12,4,1.0,12.0,19.0,0.0,3.0,1,2,0.3,0.2879,0.56,0.2239,18,384,402,Berkabut,Sore,,,,,,,,,,,
16921,16922.0,2012-12-12,4,1.0,12.0,20.0,0.0,3.0,1,1,0.3,0.2879,0.52,0.2836,25,243,268,Cerah,Sore,,,,,,,,,,,
16922,16923.0,2012-12-12,4,1.0,12.0,21.0,0.0,3.0,1,2,0.3,0.2879,0.52,0.2537,16,186,202,Berkabut,Malam,,,,,,,,,,,
16923,16924.0,2012-12-12,4,1.0,12.0,22.0,0.0,3.0,1,2,0.3,0.2879,0.52,0.2239,4,118,122,Berkabut,Malam,,,,,,,,,,,
16924,16925.0,2012-12-12,4,1.0,12.0,23.0,0.0,3.0,1,2,0.28,0.2727,0.56,0.2239,3,76,79,Berkabut,Malam,,,,,,,,,,,
16925,16926.0,2012-12-13,4,1.0,12.0,0.0,0.0,4.0,1,2,0.28,0.2727,0.52,0.2239,1,31,32,Berkabut,Dini Hari,,,,,,,,,,,
16926,16927.0,2012-12-13,4,1.0,12.0,1.0,0.0,4.0,1,2,0.28,0.2576,0.52,0.2836,4,19,23,Berkabut,Dini Hari,,,,,,,,,,,
16927,16928.0,2012-12-13,4,1.0,12.0,2.0,0.0,4.0,1,2,0.26,0.2424,0.56,0.2537,3,5,8,Berkabut,Dini Hari,,,,,,,,,,,
16928,16929.0,2012-12-13,4,1.0,12.0,3.0,0.0,4.0,1,2,0.26,0.2424,0.56,0.2836,0,2,2,Berkabut,Dini Hari,,,,,,,,,,,
16929,16930.0,2012-12-13,4,1.0,12.0,4.0,0.0,4.0,1,2,0.26,0.2576,0.56,0.194,0,8,8,Berkabut,Dini Hari,,,,,,,,,,,
16930,16931.0,2012-12-13,4,1.0,12.0,5.0,0.0,4.0,1,2,0.26,0.2576,0.56,0.1642,2,31,33,Berkabut,Dini Hari,,,,,,,,,,,
16931,16932.0,2012-12-13,4,1.0,12.0,6.0,0.0,4.0,1,1,0.26,0.2424,0.56,0.2537,2,112,114,Cerah,Dini Hari,,,,,,,,,,,
16932,16933.0,2012-12-13,4,1.0,12.0,7.0,0.0,4.0,1,1,0.24,0.2273,0.6,0.2239,5,380,385,Cerah,Pagi,,,,,,,,,,,
16933,16934.0,2012-12-13,4,1.0,12.0,8.0,0.0,4.0,1,1,0.24,0.2273,0.6,0.194,24,655,679,Cerah,Pagi,,,,,,,,,,,
16934,16935.0,2012-12-13,4,1.0,12.0,9.0,0.0,4.0,1,1,0.28,0.2727,0.52,0.2537,25,300,325,Cerah,Pagi,,,,,,,,,,,
16935,16936.0,2012-12-13,4,1.0,12.0,10.0,0.0,4.0,1,1,0.32,0.303,0.45,0.2836,28,139,167,Cerah,Pagi,,,,,,,,,,,
16936,16937.0,2012-12-13,4,1.0,12.0,11.0,0.0,4.0,1,1,0.34,0.3182,0.42,0.2537,25,164,189,Cerah,Siang,,,,,,,,,,,
16937,16938.0,2012-12-13,4,1.0,12.0,12.0,0.0,4.0,1,1,0.36,0.3333,0.4,0.2537,30,252,282,Cerah,Siang,,,,,,,,,,,
16938,16939.0,2012-12-13,4,1.0,12.0,13.0,0.0,4.0,1,1,0.36,0.3485,0.34,0.194,41,230,271,Cerah,Siang,,,,,,,,,,,
16939,16940.0,2012-12-13,4,1.0,12.0,14.0,0.0,4.0,1,1,0.36,0.3485,0.34,0.1642,31,211,242,Cerah,Siang,,,,,,,,,,,
16940,16941.0,2012-12-13,4,1.0,12.0,15.0,0.0,4.0,1,1,0.36,0.3485,0.34,0.1343,40,240,280,Cerah,Siang,,,,,,,,,,,
16941,16942.0,2012-12-13,4,1.0,12.0,16.0,0.0,4.0,1,1,0.34,0.3485,0.39,0.1045,50,356,406,Cerah,Siang,,,,,,,,,,,
16942,16943.0,2012-12-13,4,1.0,12.0,17.0,0.0,4.0,1,1,0.32,0.3333,0.42,0.1045,43,507,550,Cerah,Sore,,,,,,,,,,,
16943,16944.0,2012-12-13,4,1.0,12.0,18.0,0.0,4.0,1,1,0.32,0.3333,0.42,0.1045,20,446,466,Cerah,Sore,,,,,,,,,,,
16944,16945.0,2012-12-13,4,1.0,12.0,19.0,0.0,4.0,1,1,0.3,0.303,0.45,0.1642,20,328,348,Cerah,Sore,,,,,,,,,,,
16945,16946.0,2012-12-13,4,1.0,12.0,20.0,0.0,4.0,1,1,0.3,0.3333,0.45,0.0,6,235,241,Cerah,Sore,,,,,,,,,,,
16946,16947.0,2012-12-13,4,1.0,12.0,21.0,0.0,4.0,1,1,0.28,0.3182,0.48,0.0,13,200,213,Cerah,Malam,,,,,,,,,,,
16947,16948.0,2012-12-13,4,1.0,12.0,22.0,0.0,4.0,1,1,0.26,0.2879,0.6,0.0896,7,141,148,Cerah,Malam,,,,,,,,,,,
16948,16949.0,2012-12-13,4,1.0,12.0,23.0,0.0,4.0,1,1,0.26,0.303,0.6,0.0,5,115,120,Cerah,Malam,,,,,,,,,,,
16949,16950.0,2012-12-14,4,1.0,12.0,0.0,0.0,5.0,1,1,0.22,0.2576,0.64,0.0896,4,43,47,Cerah,Dini Hari,,,,,,,,,,,
16950,16951.0,2012-12-14,4,1.0,12.0,1.0,0.0,5.0,1,1,0.22,0.2576,0.69,0.0896,0,26,26,Cerah,Dini Hari,,,,,,,,,,,
16951,16952.0,2012-12-14,4,1.0,12.0,2.0,0.0,5.0,1,1,0.22,0.2727,0.69,0.0,3,6,9,Cerah,Dini Hari,,,,,,,,,,,
16952,16953.0,2012-12-14,4,1.0,12.0,3.0,0.0,5.0,1,1,0.2,0.2273,0.69,0.1045,0,12,12,Cerah,Dini Hari,,,,,,,,,,,
16953,16954.0,2012-12-14,4,1.0,12.0,4.0,0.0,5.0,1,1,0.2,0.2273,0.75,0.0896,1,9,10,Cerah,Dini Hari,,,,,,,,,,,
16954,16955.0,2012-12-14,4,1.0,12.0,5.0,0.0,5.0,1,1,0.2,0.2273,0.69,0.1045,0,34,34,Cerah,Dini Hari,,,,,,,,,,,
16955,16956.0,2012-12-14,4,1.0,12.0,6.0,0.0,5.0,1,1,0.16,0.1818,0.8,0.1045,1,112,113,Cerah,Dini Hari,,,,,,,,,,,
16956,16957.0,2012-12-14,4,1.0,12.0,7.0,0.0,5.0,1,1,0.2,0.2121,0.72,0.1045,3,305,308,Cerah,Pagi,,,,,,,,,,,
16957,16958.0,2012-12-14,4,1.0,12.0,8.0,0.0,5.0,1,1,0.2,0.2273,0.69,0.0896,13,623,636,Cerah,Pagi,,,,,,,,,,,
16958,16959.0,2012-12-14,4,1.0,12.0,9.0,0.0,5.0,1,1,0.24,0.2424,0.75,0.1343,13,330,343,Cerah,Pagi,,,,,,,,,,,
16959,16960.0,2012-12-14,4,1.0,12.0,10.0,0.0,5.0,1,1,0.26,0.2576,0.81,0.194,28,162,190,Cerah,Pagi,,,,,,,,,,,
16960,16961.0,2012-12-14,4,1.0,12.0,11.0,0.0,5.0,1,1,0.32,0.303,0.65,0.194,31,180,211,Cerah,Siang,,,,,,,,,,,
16961,16962.0,2012-12-14,4,1.0,12.0,12.0,0.0,5.0,1,1,0.36,0.3485,0.5,0.194,29,244,273,Cerah,Siang,,,,,,,,,,,
16962,16963.0,2012-12-14,4,1.0,12.0,13.0,0.0,5.0,1,1,0.36,0.3485,0.5,0.2239,39,274,313,Cerah,Siang,,,,,,,,,,,
16963,16964.0,2012-12-14,4,1.0,12.0,14.0,0.0,5.0,1,1,0.4,0.4091,0.43,0.194,48,251,299,Cerah,Siang,,,,,,,,,,,
16964,16965.0,2012-12-14,4,1.0,12.0,15.0,0.0,5.0,1,1,0.4,0.4091,0.47,0.1642,57,252,309,Cerah,Siang,,,,,,,,,,,
16965,16966.0,2012-12-14,4,1.0,12.0,16.0,0.0,5.0,1,1,0.38,0.3939,0.54,0.194,45,372,417,Cerah,Siang,,,,,,,,,,,
16966,16967.0,2012-12-14,4,1.0,12.0,17.0,0.0,5.0,1,1,0.34,0.3333,0.57,0.1642,40,582,622,Cerah,Sore,,,,,,,,,,,
16967,16968.0,2012-12-14,4,1.0,12.0,18.0,0.0,5.0,1,1,0.36,0.3485,0.46,0.1343,23,432,455,Cerah,Sore,,,,,,,,,,,
16968,16969.0,2012-12-14,4,1.0,12.0,19.0,0.0,5.0,1,1,0.34,0.3485,0.53,0.0896,17,302,319,Cerah,Sore,,,,,,,,,,,
16969,16970.0,2012-12-14,4,1.0,12.0,20.0,0.0,5.0,1,1,0.32,0.3333,0.61,0.1343,12,209,221,Cerah,Sore,,,,,,,,,,,
16970,16971.0,2012-12-14,4,1.0,12.0,21.0,0.0,5.0,1,1,0.3,0.303,0.75,0.1642,7,165,172,Cerah,Malam,,,,,,,,,,,
16971,16972.0,2012-12-14,4,1.0,12.0,22.0,0.0,5.0,1,1,0.28,0.2879,0.75,0.1045,4,134,138,Cerah,Malam,,,,,,,,,,,
16972,16973.0,2012-12-14,4,1.0,12.0,23.0,0.0,5.0,1,1,0.28,0.303,0.75,0.0896,11,123,134,Cerah,Malam,,,,,,,,,,,
16973,16974.0,2012-12-15,4,1.0,12.0,0.0,0.0,6.0,0,1,0.3,0.3333,0.7,0.0,4,90,94,Cerah,Dini Hari,,,,,,,,,,,
16974,16975.0,2012-12-15,4,1.0,12.0,1.0,0.0,6.0,0,2,0.26,0.2879,0.81,0.0896,9,86,95,Berkabut,Dini Hari,,,,,,,,,,,
16975,16976.0,2012-12-15,4,1.0,12.0,2.0,0.0,6.0,0,1,0.26,0.303,0.81,0.0,6,63,69,Cerah,Dini Hari,,,,,,,,,,,
16976,16977.0,2012-12-15,4,1.0,12.0,3.0,0.0,6.0,0,2,0.24,0.2879,0.81,0.0,5,18,23,Berkabut,Dini Hari,,,,,,,,,,,
16977,16978.0,2012-12-15,4,1.0,12.0,4.0,0.0,6.0,0,2,0.24,0.2576,0.87,0.1045,1,5,6,Berkabut,Dini Hari,,,,,,,,,,,
16978,16979.0,2012-12-15,4,1.0,12.0,5.0,0.0,6.0,0,2,0.26,0.303,0.75,0.0,0,3,3,Berkabut,Dini Hari,,,,,,,,,,,
16979,16980.0,2012-12-15,4,1.0,12.0,6.0,0.0,6.0,0,2,0.24,0.2879,0.75,0.0,0,11,11,Berkabut,Dini Hari,,,,,,,,,,,
16980,16981.0,2012-12-15,4,1.0,12.0,7.0,0.0,6.0,0,2,0.24,0.2576,0.75,0.0896,1,47,48,Berkabut,Pagi,,,,,,,,,,,
16981,16982.0,2012-12-15,4,1.0,12.0,8.0,0.0,6.0,0,2,0.26,0.2879,0.75,0.0896,8,111,119,Berkabut,Pagi,,,,,,,,,,,
16982,16983.0,2012-12-15,4,1.0,12.0,9.0,0.0,6.0,0,1,0.26,0.2727,0.75,0.1045,17,203,220,Cerah,Pagi,,,,,,,,,,,
16983,16984.0,2012-12-15,4,1.0,12.0,10.0,0.0,6.0,0,1,0.32,0.3182,0.61,0.1642,23,250,273,Cerah,Pagi,,,,,,,,,,,
16984,16985.0,2012-12-15,4,1.0,12.0,11.0,0.0,6.0,0,1,0.34,0.3485,0.61,0.0896,66,327,393,Cerah,Siang,,,,,,,,,,,
16985,16986.0,2012-12-15,4,1.0,12.0,12.0,0.0,6.0,0,1,0.38,0.3939,0.5,0.0896,89,364,453,Cerah,Siang,,,,,,,,,,,
16986,16987.0,2012-12-15,4,1.0,12.0,13.0,0.0,6.0,0,1,0.38,0.3939,0.54,0.2537,88,368,456,Cerah,Siang,,,,,,,,,,,
16987,16988.0,2012-12-15,4,1.0,12.0,14.0,0.0,6.0,0,1,0.4,0.4091,0.5,0.1642,92,334,426,Cerah,Siang,,,,,,,,,,,
16988,16989.0,2012-12-15,4,1.0,12.0,15.0,0.0,6.0,0,1,0.42,0.4242,0.47,0.0,95,352,447,Cerah,Siang,,,,,,,,,,,
16989,16990.0,2012-12-15,4,1.0,12.0,16.0,0.0,6.0,0,1,0.4,0.4091,0.5,0.1343,85,328,413,Cerah,Siang,,,,,,,,,,,
16990,16991.0,2012-12-15,4,1.0,12.0,17.0,0.0,6.0,0,1,0.4,0.4091,0.5,0.2239,35,274,309,Cerah,Sore,,,,,,,,,,,
16991,16992.0,2012-12-15,4,1.0,12.0,18.0,0.0,6.0,0,1,0.38,0.3939,0.58,0.1642,40,232,272,Cerah,Sore,,,,,,,,,,,
16992,16993.0,2012-12-15,4,1.0,12.0,19.0,0.0,6.0,0,1,0.36,0.3485,0.62,0.1343,32,225,257,Cerah,Sore,,,,,,,,,,,
16993,16994.0,2012-12-15,4,1.0,12.0,20.0,0.0,6.0,0,2,0.36,0.3485,0.57,0.194,23,178,201,Berkabut,Sore,,,,,,,,,,,
16994,16995.0,2012-12-15,4,1.0,12.0,21.0,0.0,6.0,0,1,0.36,0.3485,0.62,0.1343,15,169,184,Cerah,Malam,,,,,,,,,,,
16995,16996.0,2012-12-15,4,1.0,12.0,22.0,0.0,6.0,0,1,0.36,0.3485,0.62,0.194,22,134,156,Cerah,Malam,,,,,,,,,,,
16996,16997.0,2012-12-15,4,1.0,12.0,23.0,0.0,6.0,0,2,0.36,0.3485,0.62,0.1343,11,108,119,Berkabut,Malam,,,,,,,,,,,
16997,16998.0,2012-12-16,4,1.0,12.0,0.0,0.0,0.0,0,2,0.36,0.3788,0.62,0.0,8,102,110,Berkabut,Dini Hari,,,,,,,,,,,
16998,16999.0,2012-12-16,4,1.0,12.0,1.0,0.0,0.0,0,3,0.34,0.3485,0.76,0.1045,14,82,96,Hujan Ringan,Dini Hari,,,,,,,,,,,
16999,17000.0,2012-12-16,4,1.0,12.0,2.0,0.0,0.0,0,2,0.34,0.3485,0.87,0.0896,8,79,87,Berkabut,Dini Hari,,,,,,,,,,,
17000,17001.0,2012-12-16,4,1.0,12.0,3.0,0.0,0.0,0,2,0.34,0.3333,0.87,0.194,1,37,38,Berkabut,Dini Hari,,,,,,,,,,,
17001,17002.0,2012-12-16,4,1.0,12.0,4.0,0.0,0.0,0,2,0.34,0.3636,0.87,0.0,1,10,11,Berkabut,Dini Hari,,,,,,,,,,,
